x,y
8.744372186093047006e+00,3.019988053021388197e+01
8.749374687343671297e+00,2.805189009708747250e+01
8.754377188594297365e+00,2.834971474594831164e+01
8.759379689844921657e+00,2.969739411544571794e+01
8.764382191095547725e+00,2.922732632178636791e+01
8.769384692346172017e+00,2.691664880763429579e+01
8.774387193596798085e+00,2.919216792360915491e+01
8.779389694847424153e+00,2.852235034924581925e+01
8.784392196098048444e+00,2.801149849069826558e+01
8.789394697348674512e+00,2.839247500618380116e+01
8.794397198599298804e+00,2.966300361642591810e+01
8.799399699849924872e+00,2.751223261750882187e+01
8.804402201100549163e+00,2.881409228240576681e+01
8.809404702351175231e+00,2.841855687052061796e+01
8.814407203601801299e+00,2.664605699540978279e+01
8.819409704852425591e+00,2.765597594282646554e+01
8.824412206103051659e+00,2.866645017154285213e+01
8.829414707353675951e+00,2.978558621115391603e+01
8.834417208604302019e+00,2.950458264315963675e+01
8.839419709854928087e+00,2.911547163396820892e+01
8.844422211105552378e+00,2.771799097218019980e+01
8.849424712356178446e+00,3.034948812787706984e+01
8.854427213606802738e+00,2.877852210846001668e+01
8.859429714857428806e+00,2.757192362289373833e+01
8.864432216108053098e+00,2.841039166746720923e+01
8.869434717358679165e+00,2.950455257743219661e+01
8.874437218609305233e+00,2.863092915414607376e+01
8.879439719859929525e+00,2.952518384616254821e+01
8.884442221110555593e+00,2.975702062079381705e+01
8.889444722361179885e+00,2.906886485168224610e+01
8.894447223611805953e+00,2.782563904778852404e+01
8.899449724862430244e+00,2.883380383777727474e+01
8.904452226113056312e+00,2.875852253427799710e+01
8.909454727363682380e+00,3.058771051594267831e+01
8.914457228614306672e+00,2.711704974801608969e+01
8.919459729864932740e+00,2.862355673850044369e+01
8.924462231115557032e+00,2.818929314655175489e+01
8.929464732366183100e+00,2.912349981729454740e+01
8.934467233616807391e+00,2.636583734165106563e+01
8.939469734867433459e+00,2.993333376409258051e+01
8.944472236118059527e+00,2.884716519568971194e+01
8.949474737368683819e+00,2.700372304847800820e+01
8.954477238619309887e+00,2.850231858111806105e+01
8.959479739869934178e+00,2.948740156126432765e+01
8.964482241120560246e+00,2.730199884790365061e+01
8.969484742371184538e+00,2.891167644355670774e+01
8.974487243621810606e+00,2.786598808306390396e+01
8.979489744872436674e+00,2.838248420273833972e+01
8.984492246123060966e+00,2.898021512104381969e+01
8.989494747373687034e+00,2.915193449570263695e+01
8.994497248624311325e+00,2.851274924769020558e+01
8.999499749874937393e+00,2.927129563915507759e+01
9.004502251125561685e+00,2.983148436063149234e+01
9.009504752376187753e+00,2.874959998202532319e+01
9.014507253626813821e+00,3.047508951832973167e+01
9.019509754877438112e+00,3.052074343541273294e+01
9.024512256128064180e+00,2.864483470279836652e+01
9.029514757378688472e+00,2.845070371566248113e+01
9.034517258629314540e+00,2.743937879072176855e+01
9.039519759879938832e+00,2.899198994800042684e+01
9.044522261130564900e+00,2.877012900327564182e+01
9.049524762381190968e+00,2.992762550727656645e+01
9.054527263631815259e+00,2.765392018482714676e+01
9.059529764882441327e+00,2.890119790290421520e+01
9.064532266133065619e+00,3.016234119151034321e+01
9.069534767383691687e+00,2.847824720659311382e+01
9.074537268634317755e+00,2.846125026917534484e+01
9.079539769884942046e+00,2.779167897489901762e+01
9.084542271135568114e+00,3.187420065942494318e+01
9.089544772386192406e+00,2.852116113909319850e+01
9.094547273636818474e+00,2.798329498869211562e+01
9.099549774887442766e+00,2.849479892063080655e+01
9.104552276138068834e+00,2.853936174792740132e+01
9.109554777388694902e+00,2.905927455371484314e+01
9.114557278639319193e+00,3.016904406800547278e+01
9.119559779889945261e+00,2.906035617067400167e+01
9.124562281140569553e+00,2.845086352842488253e+01
9.129564782391195621e+00,2.793735584898256263e+01
9.134567283641819913e+00,2.942555920914533019e+01
9.139569784892445981e+00,2.946124842870712968e+01
9.144572286143072049e+00,3.096464920945803811e+01
9.149574787393696340e+00,2.954117209765089669e+01
9.154577288644322408e+00,2.936472355464889006e+01
9.159579789894946700e+00,2.842808553309734876e+01
9.164582291145572768e+00,2.918779429833832850e+01
9.169584792396197059e+00,2.907027991915398601e+01
9.174587293646823127e+00,2.915359771642676634e+01
9.179589794897449195e+00,2.857951399205175846e+01
9.184592296148073487e+00,3.009210649172039709e+01
9.189594797398699555e+00,2.942633897468673254e+01
9.194597298649323847e+00,2.938343841594298311e+01
9.199599799899949915e+00,2.788475328365085204e+01
9.204602301150574206e+00,3.010745099097658795e+01
9.209604802401200274e+00,3.011582973318397904e+01
9.214607303651826342e+00,2.880469250811326631e+01
9.219609804902450634e+00,3.064895079858654725e+01
9.224612306153076702e+00,2.830907868837679686e+01
9.229614807403700993e+00,2.966697451342202640e+01
9.234617308654327061e+00,2.943264458607281497e+01
9.239619809904951353e+00,2.840168464090906042e+01
9.244622311155577421e+00,2.992356954554672654e+01
9.249624812406203489e+00,3.145144458946040089e+01
9.254627313656827781e+00,2.983151617103740350e+01
9.259629814907453849e+00,2.931586769061330955e+01
9.264632316158078140e+00,3.024092110535991296e+01
9.269634817408704208e+00,2.991462444769326723e+01
9.274637318659330276e+00,2.985167408760349161e+01
9.279639819909954568e+00,2.941337724695841871e+01
9.284642321160580636e+00,3.127590252277420646e+01
9.289644822411204927e+00,3.032529783071440121e+01
9.294647323661830995e+00,2.935527131205000373e+01
9.299649824912455287e+00,2.979094563795640482e+01
9.304652326163081355e+00,2.917309027428517254e+01
9.309654827413707423e+00,2.932067333215962535e+01
9.314657328664331715e+00,2.930324626180279779e+01
9.319659829914957783e+00,2.882466789602264612e+01
9.324662331165582074e+00,3.075126395726470108e+01
9.329664832416208142e+00,2.969795303397560104e+01
9.334667333666832434e+00,3.055812957932726803e+01
9.339669834917458502e+00,2.934888360702507981e+01
9.344672336168084570e+00,2.997365451411191373e+01
9.349674837418708861e+00,2.933798391546501350e+01
9.354677338669334929e+00,3.078370018654533879e+01
9.359679839919959221e+00,2.983062021305483924e+01
9.364682341170585289e+00,2.936317343756036990e+01
9.369684842421209581e+00,2.846735129845384549e+01
9.374687343671835649e+00,3.039972858035627823e+01
9.379689844922461717e+00,2.943068448242927815e+01
9.384692346173086008e+00,3.013829782139826108e+01
9.389694847423712076e+00,2.967735443425760877e+01
9.394697348674336368e+00,3.113828162692177415e+01
9.399699849924962436e+00,3.074324430213289361e+01
9.404702351175586728e+00,3.066131914098159328e+01
9.409704852426212796e+00,2.961299343395515749e+01
9.414707353676838864e+00,3.071041210458070481e+01
9.419709854927463155e+00,3.197396117345843436e+01
9.424712356178089223e+00,2.944195103438420347e+01
9.429714857428713515e+00,3.046148371151532785e+01
9.434717358679339583e+00,2.865493510162088597e+01
9.439719859929963874e+00,3.171772167191542380e+01
9.444722361180589942e+00,2.993625498495093140e+01
9.449724862431216010e+00,3.113175346813562427e+01
9.454727363681840302e+00,2.864095384032919611e+01
9.459729864932466370e+00,3.217672898192330422e+01
9.464732366183090662e+00,3.003732557052367014e+01
9.469734867433716730e+00,3.095486192577117990e+01
9.474737368684341021e+00,3.057503031238561775e+01
9.479739869934967089e+00,3.018374882361713318e+01
9.484742371185593157e+00,3.214001941621608438e+01
9.489744872436217449e+00,2.882118841094247230e+01
9.494747373686843517e+00,3.078295578105254293e+01
9.499749874937467808e+00,3.140989529704237526e+01
9.504752376188093876e+00,3.048440100692791432e+01
9.509754877438719944e+00,3.041109384794956938e+01
9.514757378689344236e+00,3.040158442399456717e+01
9.519759879939970304e+00,2.933164321940950359e+01
9.524762381190594596e+00,3.061241452766671856e+01
9.529764882441220664e+00,3.110201217079606195e+01
9.534767383691844955e+00,3.067290137855619747e+01
9.539769884942471023e+00,3.034703355368232991e+01
9.544772386193097091e+00,3.014459213620626699e+01
9.549774887443721383e+00,3.037002799305279055e+01
9.554777388694347451e+00,3.192207638357908195e+01
9.559779889944971742e+00,2.859270469041437579e+01
9.564782391195597810e+00,3.073441863013456654e+01
9.569784892446222102e+00,3.038159976004224916e+01
9.574787393696848170e+00,3.218017013292738682e+01
9.579789894947474238e+00,3.079486191028622599e+01
9.584792396198098530e+00,3.223930278729424970e+01
9.589794897448724598e+00,2.864549467430061469e+01
9.594797398699348889e+00,3.124397710093210279e+01
9.599799899949974957e+00,3.107945755988760439e+01
9.604802401200599249e+00,3.220494117067573114e+01
9.609804902451225317e+00,2.918806609853064771e+01
9.614807403701851385e+00,3.068938640298722831e+01
9.619809904952475677e+00,3.092548997664392019e+01
9.624812406203101744e+00,3.037864172406409580e+01
9.629814907453726036e+00,3.210602243610411932e+01
9.634817408704352104e+00,3.056577004066766179e+01
9.639819909954976396e+00,3.295422227388608150e+01
9.644822411205602464e+00,3.198864514255572900e+01
9.649824912456228532e+00,3.190030843437248365e+01
9.654827413706852823e+00,3.152378122251144177e+01
9.659829914957478891e+00,2.991579415384688900e+01
9.664832416208103183e+00,3.056340091111355406e+01
9.669834917458729251e+00,3.158225611923340281e+01
9.674837418709353543e+00,3.170206928971578009e+01
9.679839919959979611e+00,3.234670360496119201e+01
9.684842421210605679e+00,3.058708625400591075e+01
9.689844922461229970e+00,3.020938138245902849e+01
9.694847423711856038e+00,3.194364646392109819e+01
9.699849924962480330e+00,3.028992319884732964e+01
9.704852426213106398e+00,3.198786911470973138e+01
9.709854927463732466e+00,3.232930095880623611e+01
9.714857428714356757e+00,3.160072532197012407e+01
9.719859929964982825e+00,3.080200075792635062e+01
9.724862431215607117e+00,3.121566951979070126e+01
9.729864932466233185e+00,3.178306071700193769e+01
9.734867433716857477e+00,3.121478781986264650e+01
9.739869934967483545e+00,3.341790614357294231e+01
9.744872436218109613e+00,3.024394637802717867e+01
9.749874937468733904e+00,3.024695622503641346e+01
9.754877438719359972e+00,3.028773692942275275e+01
9.759879939969984264e+00,3.069005989736473694e+01
9.764882441220610332e+00,2.911571580346692301e+01
9.769884942471234623e+00,3.068000440047352129e+01
9.774887443721860691e+00,3.067137762923769628e+01
9.779889944972486759e+00,3.141818386009163433e+01
9.784892446223111051e+00,3.177247792187541364e+01
9.789894947473737119e+00,3.012946850601344195e+01
9.794897448724361411e+00,3.228474658893715343e+01
9.799899949974987479e+00,3.320194207971550782e+01
9.804902451225611770e+00,3.120642225058183783e+01
9.809904952476237838e+00,3.300408609490428802e+01
9.814907453726863906e+00,3.164371185558577793e+01
9.819909954977488198e+00,3.344846178352785415e+01
9.824912456228114266e+00,3.259202083437253350e+01
9.829914957478738557e+00,2.992584023759645007e+01
9.834917458729364625e+00,3.152337974684945010e+01
9.839919959979988917e+00,3.257408485484404537e+01
9.844922461230614985e+00,3.156531396473246076e+01
9.849924962481241053e+00,3.151289135659865792e+01
9.854927463731865345e+00,3.283454714150990128e+01
9.859929964982491413e+00,3.086993571280137161e+01
9.864932466233115704e+00,3.161231301197756594e+01
9.869934967483741772e+00,3.193343066706034250e+01
9.874937468734366064e+00,3.129102144584953393e+01
9.879939969984992132e+00,3.161969080607743976e+01
9.884942471235618200e+00,3.242985067693102508e+01
9.889944972486242492e+00,3.210267253895872130e+01
9.894947473736868560e+00,3.087612488923107179e+01
9.899949974987492851e+00,3.059572593916321637e+01
9.904952476238118919e+00,3.092575524845770474e+01
9.909954977488743211e+00,3.173111338825471606e+01
9.914957478739369279e+00,3.158493264846106641e+01
9.919959979989995347e+00,3.092792244675285929e+01
9.924962481240619638e+00,3.117673699120537378e+01
9.929964982491245706e+00,3.026985566228167457e+01
9.934967483741869998e+00,3.222275615444293351e+01
9.939969984992496066e+00,3.177989122962585711e+01
9.944972486243122134e+00,3.057513011532409308e+01
9.949974987493746426e+00,3.187854546666902067e+01
9.954977488744372494e+00,3.320755447674346783e+01
9.959979989994996785e+00,3.114000411701972837e+01
9.964982491245622853e+00,3.321008513945784557e+01
9.969984992496247145e+00,3.158649750500531894e+01
9.974987493746873213e+00,3.212279064909048998e+01
9.979989994997499281e+00,3.203772078741468476e+01
9.984992496248123572e+00,3.335650090474961615e+01
9.989994997498749640e+00,3.212841883928178532e+01
9.994997498749373932e+00,3.084309107704427433e+01
1.000000000000000000e+01,3.068902962955878877e+01
